sourceFilename,questionNumber,page,automaticSubtopicId,finalSubtopicId,automaticTopicId,finalTopicId,verdict,action,reviewNote,questionHash,stemExcerpt
analista_em_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,60,12,dp26-p3-leg-lgpd-capitulos,dp26-p3-leg-lgpd-capitulos,dp26-p3-leg-lgpd,dp26-p3-leg-lgpd,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,73a548ada9f2d96a218899c31ab8dd4976cf44d91d1e3121af5018f25a1c362e,O banco de dados gerenciado por Paulo possui os dados a seguir. id_pessoa nome genero dt_nasc endereco ea5d0c10 João Masculino 15/08/25 R. N. Silva 12 CEP 20320-190 00fc771f Luiza Feminino 06/08/16 Av. Carlos 30 CEP 22040-320 e2c5f2dd Heitor Masculino 30/06/07 R. Trind 22 CEP 72000-100 Para atender a Lei Geral de Prote
analista_previdenciario_especialidade_analista_de_sistemas.pdf,45,9,dp26-p3-esp-testes,dp26-p3-esp-testes,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,0f27c770871d236dca905ab16899849188cab8d4d87aed52ceee9cfa327ad716,"Test-Driven Development (TDD) é uma abordagem de desenvolvimento de software onde os testes são escritos antes do código que implementa a funcionalidade. No contexto da prática de Test-Driven Development (TDD), assinale a opção que descreve corretamente a sequência de etapas que um desenvolvedor deve seguir. (A) Escrev"
analista_previdenciario_especialidade_analista_de_sistemas.pdf,48,10,dp26-p3-esp-metricas,dp26-p3-esp-metricas,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,b6cae5a5c0ceeb88c178645289051c190ac35f30d47c72ad5053529ea7d2006a,Análise por pontos de função (APF) é uma técnica usada para medir o tamanho e a complexidade de um software com base nas funções que ele fornece ao usuário. Ela é especialmente útil para estimar o esforço necessário para o desenvolvimento e a manutenção de um sistema. No desenvolvimento de software a análise por pontos
analista_previdenciario_especialidade_analista_de_sistemas.pdf,55,11,dp26-p3-esp-testes,dp26-p3-esp-testes,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,0520c446d5c919101ae7bc8501fe94fdf1fb8c2d7f7ad060e95f7919b79389d2,Test-Driven Development (TDD) é uma abordagem de desenvolvimento de software onde os testes são escritos antes do código que implementa a funcionalidade. Assinale a afirmativa que melhor descreve o princípio fundamental do Test-Driven Development (TDD). (A) Escrever código de produção antes de criar testes para garanti
analista_previdenciario_especialidade_analista_de_sistemas.pdf,62,13,dp26-p3-esp-ia-dados-bigdata,dp26-p3-esp-bi-dw-mining,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-bi,CORRECTED,RULE_CORRECTION,"O objeto explícito é Data Mining/KDD; aprendizado de máquina aparece como técnica de apoio, não como conteúdo principal de IA.",064e8d6332ef845d70235f09ba696711aae562407eb920914eee8217dd055b4c,"Data Mining é o processo de explorar grandes conjuntos de dados para identificar padrões, tendências e informações valiosas que não são imediatamente evidentes. Utiliza técnicas de estatística, aprendizado de máquina e análise de dados para extrair conhecimento útil a partir de dados brutos. No contexto de Data Mining,"
analista_previdenciario_especialidade_analista_de_sistemas.pdf,64,13,dp26-p3-esp-bd-nosql,dp26-p3-esp-bd-nosql,dp26-p3-esp-banco-dados,dp26-p3-esp-banco-dados,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,76ff62d66bd349fb5a33adc1a4f2ff5d88ec4a0aec395744e5d15bb7568d5126,"NoSQL é um termo que se refere a um grupo de sistemas de gerenciamento de banco de dados que não utilizam o modelo tradicional de tabelas relacionais e SQL (Structured Query Language). O objetivo dos bancos de dados NoSQL é proporcionar maior flexibilidade, escalabilidade e desempenho para certos tipos de aplicativos e"
analista_previdenciario_especialidade_analista_de_sistemas.pdf,65,13,dp26-p3-esp-bd-nosql,dp26-p3-esp-bd-nosql,dp26-p3-esp-banco-dados,dp26-p3-esp-banco-dados,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,26974308eed1996f79c2b1b0cf453324fba844446a3b2b5a194e69f369f4d2c4,"No contexto de bancos de dados NoSQL, assinale a opção que descreve corretamente o conceito de ""orientação a agregados"" e sua importância. (A) Orientação a agregados refere-se à técnica de normalizar dados em várias tabelas pequenas para evitar redundâncias e melhorar a consistência dos dados. (B) Orientação a agregado"
analista_previdenciario_especialidade_analista_de_sistemas.pdf,67,14,dp26-p3-esp-ia-dados-bigdata,dp26-p3-esp-ia-dados-bigdata,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,fac84cc31d44e9321fdd43e9e6d7ce1d5937fbeaaefffb284d7d17b7309cc056,"Das técnicas apresentadas a seguir, a mais adequada para identificar agrupamentos (clusters) em um conjunto de dados não rotulado em um problema de aprendizado de máquina não supervisionado é (A) Regressão Linear. (B) K-means. (C) Regressão Logística. (D) Análise de Componentes Principais (PCA). (E) Máquinas de Vetores"
analista_previdenciario_especialidade_analista_de_sistemas.pdf,68,14,dp26-p3-esp-ia-dados-bigdata,dp26-p3-esp-ia-dados-bigdata,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,b239a9e562a72d691bbc359ae77006df4a8878a0cc6f5f78eccbccc1520827aa,"Deep learning (aprendizado profundo) é uma subárea do aprendizado de máquina que se concentra em algoritmos baseados em redes neurais artificiais profundas. Essas redes neurais têm várias camadas intermediárias entre a entrada e a saída, permitindo que o sistema aprenda representações de dados em múltiplos níveis de ab"
analista_previdenciario_especialidade_analista_de_sistemas.pdf,70,14,dp26-p3-esp-ia-dados-bigdata,dp26-p3-esp-ia-dados-bigdata,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,f5ae45a289a8b127d99cffc48fbf79e9e895be85cd28a520d7e2939e8d6d6178,Large Language Models (LLMs) são um tipo de modelo IA projetado para lidar com tarefas de processamento de linguagem natural (PLN) em uma escala muito grande. Esses modelos são treinados com enormes quantidades de dados textuais e são capazes de entender e gerar texto em linguagem natural de forma altamente sofisticada
analista_judiciario_desenvolvimento_de_sistemas.pdf,45,8,dp26-p3-esp-metodologias-ageis,dp26-p3-esp-metodologias-ageis,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,70a1039d1ee7d5edb2a09c4a47f5d86892f6052fc95bdbc46a6e3d869e4d6790,"Considerando a aplicação de metodologias ágeis a projetos de desenvolvimento de software, analise as afirmativas a seguir. I. Documentação abrangente mais que software em funcionamento é um dos valores propostos pelo manifesto ágil. II. A limitação do número de tarefas em execução, conhecida como WIP (Work In Progress)"
analista_judiciario_desenvolvimento_de_sistemas.pdf,48,9,dp26-p3-esp-si-sdl-owasp,dp26-p3-esp-si-sdl-owasp,dp26-p3-esp-seguranca,dp26-p3-esp-seguranca,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,12bc655b0346645c23da6e7ed9c7fd688ae467d8f3fa70608a9b4b6aa053d6d4,"O OWASP Top 10 é uma lista bastante renomada sobre os riscos de segurança mais impactantes para aplicações web. Em sua última edição, o item Quebra de Controle de Acesso, que se refere à criação de políticas para que os usuários não possam agir fora de suas permissões pretendidas, ficou em 1º lugar. Assinale a opção a "
analista_judiciario_desenvolvimento_de_sistemas.pdf,51,9,dp26-p3-esp-bi-dw-mining,dp26-p3-esp-bi-dw-mining,dp26-p3-esp-bi,dp26-p3-esp-bi,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,57c7835213e318c0939066ab9e30bf05acb72fff1e6e75d955fac0209d13185d,"A mineração de dados está inserida no processo de descoberta de conhecimento em bases de dados, empregando diversas técnicas e métodos na execução de diferentes tarefas. Selecione a opção que contém apenas tarefas de mineração de dados. (A) Árvore de Decisão e Análise de Associação. (B) Classificação e Análise de Assoc"
analista_judiciario_desenvolvimento_de_sistemas.pdf,57,10,dp26-p3-esp-requisitos,dp26-p3-esp-requisitos,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,e5cb99475ab4f8a736e7a76a9d6c0ab82997d0ede644f2973b56193e72b19037,"O Modelo de Requisitos para Sistemas Informatizados de Gestão de Processos e Documentos do Poder Judiciário (MoReq-Jus), em sua 2ª edição, foi elaborado com o objetivo de especificar requisitos funcionais e não funcionais aos quais devem aderir os sistemas informatizados de gestão de processos e documentos utilizados e"
analista_judiciario_desenvolvimento_de_sistemas.pdf,64,11,dp26-p3-esp-si-acesso,dp26-p3-esp-si-acesso,dp26-p3-esp-seguranca,dp26-p3-esp-seguranca,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,b82b42ce98f02c57c6eaab6002eeeb9a25f51a1248287bb1ffb833d0b2977f62,"Disponibilizado inicialmente em 2012, o OAuth2 é um protocolo de autorização cujo objetivo é permitir que os usuários deem acesso aos seus recursos hospedados por um provedor de serviços, sem apresentar credenciais. A respeito do OAuth2, assinale a afirmativa correta. (A) Ao contrário dos tokens de acesso, os tokens de"
analista_judiciario_desenvolvimento_de_sistemas.pdf,65,12,dp26-p3-esp-si-acesso,dp26-p3-esp-si-acesso,dp26-p3-esp-seguranca,dp26-p3-esp-seguranca,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,15e7e8ace51b14c1b34d560534a74d8780c7540550c2d2e757a9824313fb7617,"Considerando os conceitos e ferramentas relacionados a serviços de autenticação/autorização, webhooks e message brokers, avalie se as afirmativas a seguir são verdadeiras (V) ou falsas (F). ( ) Um dos principais objetivos do SAML é proporcionar Single-Sign On (SSO), isto é, permitir que um usuário se autentique uma vez"
analista_cvm_perfil_8_ti_sistemas_e_desenvolvimento_tarde.pdf,2,3,dp26-p3-esp-metricas,dp26-p3-esp-metricas,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,07f98912dcd4750d46fa92d6d40921ecd97919006c022e495fb8c82c827a5ec6,"A aplicação iAPLICA contém uma função de login para validar nome e senha de usuários. O usuário digita um nome de usuário e uma senha, e então clica no botão “login”. O iAPLICA valida os dados digitados junto à base de dados e permite ao usuário acessar a aplicação ou fornece uma mensagem informando que os dados digita"
analista_cvm_perfil_8_ti_sistemas_e_desenvolvimento_tarde.pdf,6,4,dp26-p3-esp-testes,dp26-p3-esp-testes,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,bff8e0363d3dddbe0487f403785180fafe1f12275c37e63bba3a1e259ff020d6,"Maurício é o líder técnico do Time de Tecnologia da Informação (TTI) de uma organização que está iniciando o uso do estilo de Desenvolvimento Orientado a Testes (TDD). De forma a nivelar o conhecimento e obedecendo ao estilo TDD, Maurício orientou que os(as): (A) testes comecem por uma operação complexa; (B) casos de t"
analista_cvm_perfil_8_ti_sistemas_e_desenvolvimento_tarde.pdf,7,4,dp26-p3-esp-design-arquitetura,dp26-p3-esp-design-arquitetura,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,c9ad036af8ec9e97ee25d96d6eb022e31aa482712655aabc8c77be2770cdfe62,"O analista José desenvolveu a aplicação CVMapaB observando a arquitetura hexagonal. Para a interação com o usuário, a CVMapaB disponibiliza uma interface gráfica de usuário e uma interface de linha de comando, a cvmapb, com ambas as interfaces capazes de realizar as mesmas operações. A aplicação também disponibiliza um"
analista_cvm_perfil_8_ti_sistemas_e_desenvolvimento_tarde.pdf,19,6,dp26-p3-esp-metodologias-ageis,dp26-p3-esp-metodologias-ageis,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,9ca006985d847efe1e9be263158ed2aa0260160d854cbd8fbae333f8e5cf073f,"As metodologias ágeis surgiram com o intuito de oferecer com maior rapidez produtos consistentes e que agregam valor, por meio de entregas parciais em períodos curtos. Em termos de Scrum e XP, existem diversas regras e eventos que objetivam essa otimização de entregas, como: (A) as reuniões diárias do Scrum, com duraçã"
analista_cvm_perfil_8_ti_sistemas_e_desenvolvimento_tarde.pdf,22,7,dp26-p3-esp-padroes-reuso,dp26-p3-esp-padroes-reuso,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,63b6d8300c18a8df7de08ac5398cebee27537f96a29d2bc5ed5670dd6872f8fd,"Os padrões de projeto são extremamente úteis para organizar a arquitetura do sistema e o modelo de programação. Eles são projetados em diagramas da UML, como no modelo a seguir. O diagrama expressa o padrão de projeto: (A) Observer; (B) Singleton; (C) Data Access Object; (D) Intercept Filter; (E) Template Method."
analista_cvm_perfil_8_ti_sistemas_e_desenvolvimento_tarde.pdf,32,9,dp26-p3-esp-padroes-dados-web,dp26-p3-esp-padroes-dados-web,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,b5c5d95ccd4b4752b222c468cb4c09f861c1571e4b1a4d6ca25e536de99323db,"O formato JSON é utilizado, por padrão, para a transmissão de dados nos Web Services REST. Nesse sentido ele é diferente do SOAP, que utiliza o formato XML. Observe o trecho XML a seguir. <usuario> <codigo>101</codigo> <nome>Ana Maria</nome> <setores> <setor>Financeiro</setor> <setor>Comercial</setor> </setores> </usua"
analista_cvm_perfil_8_ti_sistemas_e_desenvolvimento_tarde.pdf,64,17,dp26-p3-leg-lgpd-capitulos,dp26-p3-leg-lgpd-capitulos,dp26-p3-leg-lgpd,dp26-p3-leg-lgpd,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,43c211687b285ed4fc489e39870ff4589e7e80edbe2950d643466818cb068bf2,"A Lei nº 13.709/2018 - Lei Geral de Proteção de Dados Pessoais (LGPD) impõe às pessoas jurídicas de direito público obrigações de transparência ativa. Um conjunto de informações previstos na LGPD, para o qual deve ser dada publicidade, inclui: (A) e-mail funcional, além de primeiro e último nome do controlador, do oper"
analista_cvm_perfil_8_ti_sistemas_e_desenvolvimento_tarde.pdf,68,17,dp26-p3-esp-gov-itil,dp26-p3-esp-gov-itil,dp26-p3-esp-gestao-governanca,dp26-p3-esp-gestao-governanca,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,17aaacd5066b0a056a325d1088ade3774e262394e22bdfc8ef56097473994137,"O analista Juca quer implementar o Sistema de Valor de Serviço (SVS) da ITIL 4. Para tanto, ele deve observar o componente que representa as recomendações que guiam as organizações em todas as circunstâncias, independente de mudanças em suas metas, estratégias, tipo de trabalho ou estrutura gerencial. Portanto, Juca de"
analista_cvm_perfil_8_ti_sistemas_e_desenvolvimento_tarde.pdf,69,17,dp26-p3-esp-gov-itil,dp26-p3-esp-gov-itil,dp26-p3-esp-gestao-governanca,dp26-p3-esp-gestao-governanca,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,e125d6910d4e910195b2ca18a51a7dcfea6da9b74c49b54aa4d3a8261a9f59c4,"As dimensões descritas na ITIL 4 proporcionam uma abordagem holística no gerenciamento de serviços, oferecendo uma visão abrangente para a organização. A dimensão em que são definidas as atividades, a sequência de trabalho e os controles e procedimentos necessários para a entrega de produtos e serviços é a de: (A) clie"
analista_cvm_perfil_8_ti_sistemas_e_desenvolvimento_tarde.pdf,70,17,dp26-p3-esp-gov-itil,dp26-p3-esp-gov-itil,dp26-p3-esp-gestao-governanca,dp26-p3-esp-gestao-governanca,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,ed5d351ddcbf7700bf59e86737e22fbb36ed1105b51fd81fdc2ba51984108c74,"Ao examinar o relatório de atendimentos do último semestre, o analista Luiz verificou que um mesmo incidente ocorre semanalmente no seu departamento. Apesar de o serviço ter sido normalizado em todos os incidentes, o analista resolveu investigar sua causa raiz e propor uma solução definitiva. A prática de gerenciamento"
DPERS - analista_area_de_apoio_especializado_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,51,12,dp26-p3-esp-linguagens-frameworks,dp26-p3-esp-linguagens-frameworks,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,989460fe85d6de001570d3dc7b6c51569600e39a5d7976170ec264d9c12fc6b6,"No contexto do Spring Data JPA, analise a declaração a seguir. public interface UserRepository extends JpaRepository<User, Long> { @Query(""select codigo from User u where u.emailAddress = ?1"") User findByEmailAddress(String emailAddress); } Supondo-se que todas as definições complementares à declaração foram devidament"
DPERS - analista_area_de_apoio_especializado_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,55,13,dp26-p3-esp-frontend,dp26-p3-esp-frontend,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,005a54b7f0afb94a01cb4a3919439d55bda02ce9823c40e8597b9b33aab9fffb,"Analise o código a seguir. <!DOCTYPE html> <html> <body> <p id=""e2""><span id=""e1""></p> <script> let a = 12; let b = 8; let c = a+b; try { let xpto = eval(""(a+b)*c""); document.getElementById(""e1"").innerHTML = xpto; } catch(err) { document.getElementById(""e1"").innerHTML = undefined; } finally { document.getElementById(""e"
DPERS - analista_area_de_apoio_especializado_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,69,15,dp26-p3-esp-gov-bpmn,dp26-p3-esp-gov-bpmn,dp26-p3-esp-gestao-governanca,dp26-p3-esp-gestao-governanca,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,02accbc09817c855802eac68351804ae4cdba3464b069eeca67745a87b8d325f,Observe o seguinte diagrama BPMN. 1 Os elementos que representam gateway paralelo são: (A) 1 e 7; (B) 3 e 4; (C) 5 e 6; (D) 2 e 8; (E) 9 e 10.
analista_judiciario_tecnologia_de_informacao_analise_de_sistemas.pdf,41,10,dp26-p3-esp-codificacao,dp26-p3-esp-codificacao,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,9f9894c41d13efe4fb1042269b9debabf9b53278c5282cdc46fbef7687abe821,"Numa busca por uma chave armazenada numa lista encadeada circular, cujos elementos estão dispostos ordenadamente pelo valor da chave, a complexidade do algoritmo no pior caso é: (A) 1; (B) N; (C) log N; (D) N log N; (E) N2."
analista_judiciario_tecnologia_de_informacao_analise_de_sistemas.pdf,42,10,dp26-p3-esp-codificacao,dp26-p3-esp-codificacao,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,78910baa5678febe80614c9056432a2716f88635b1d770425ee3a68951960c38,"No contexto de estruturas de dados e algoritmos de busca, analise as afirmativas a respeito das diferenças entre árvores B e árvores binárias. I. Numa árvore binária toda página folha possui a mesma profundidade. II. Numa árvore B toda página folha possui a mesma profundidade. III. Gerenciadores de bancos de dados util"
analista_judiciario_tecnologia_de_informacao_analise_de_sistemas.pdf,56,13,dp26-p3-esp-si-sdl-owasp,dp26-p3-esp-si-sdl-owasp,dp26-p3-esp-seguranca,dp26-p3-esp-seguranca,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,7788fae1d4591094d403313118790c4ca93c1e7d9f514739481c70c84209f216,"O COLABORA é um sistema que apoia atividades da gestão de recursos humanos de uma empresa e, por isso, mantém alguns dados sensíveis sobre pessoas. O COLABORA faz uso do módulo pgcrypto do PostgreSQL para criptografar colunas que armazenam os dados sensíveis. Com base no OWASP Top Tem, a solução de criptografia adotada"
analista_judiciario_tecnologia_de_informacao_analise_de_sistemas.pdf,64,14,dp26-p3-esp-si-acesso,dp26-p3-esp-si-acesso,dp26-p3-esp-seguranca,dp26-p3-esp-seguranca,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,92756f9a683ca2182d26d8f555d66f260ab8b829bf3bacb28b095f85d51764d3,"O desenvolvedor Jacó está implementando a aplicação AppJus. A autenticação dos usuários na AppJus utiliza o protocolo OpenID Connect. A fim de constatar o recebimento do ID Token, Jacó criou na AppJus a tela DbgAuth, onde devem ser exibidos o identificador único atribuído pelo provedor de OpenID ao usuário autenticado "
analista_judiciario_tecnologia_de_informacao_analise_de_sistemas.pdf,65,14,dp26-p3-esp-si-acesso,dp26-p3-esp-si-acesso,dp26-p3-esp-seguranca,dp26-p3-esp-seguranca,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,10b9515936e0875479f22c5f88781f100b3741ac0c546716264b56e6f5822f57,"O analista Kléber desenvolveu o web service JusRest, que é protegido por autenticação OAuth2 através do client JusClient, registrado no servidor Keycloak do TJRN. Sendo o JusRest um web service, o administrador do Keycloak desabilitou os fluxos de autenticação OAuth2 para o JusClient. Dessa forma, para consumir o JusRe"
analista_judiciario_tecnologia_de_informacao_analise_de_sistemas.pdf,67,15,dp26-p3-leg-lgpd-capitulos,dp26-p3-leg-lgpd-capitulos,dp26-p3-leg-lgpd,dp26-p3-leg-lgpd,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,7bf9704174903f8348b05049bc98197f761167142d3849c40c439d2a15ca2a93,"De acordo com a Lei nº 13.709/2018 (Lei Geral de Proteção de Dados Pessoais - LGPD), as atividades de tratamento de dados pessoais deverão observar a boa-fé e alguns princípios. O princípio que garante, aos titulares, exatidão, clareza, relevância e atualização dos dados, de acordo com a necessidade e para o cumpriment"
2025 DPE RO - analista_de_sistemas_classe_b.pdf,20,5,dp26-p3-leg-lgpd-capitulos,dp26-p3-leg-lgpd-capitulos,dp26-p3-leg-lgpd,dp26-p3-leg-lgpd,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,95af061746c584df5505814fd0a0d423411712f68e136345ebff0131c0d487b7,"Joana, servidora pública, foi incumbida por seu superior hierárquico de analisar a possibilidade de serem utilizados meios técnicos razoáveis e disponíveis, para que os dados pessoais dos usuários de determinado serviço público percam a possibilidade de associação, direta ou indireta, aos indivíduos a que se referem, d"
2025 DPE RO - analista_de_sistemas_classe_b.pdf,41,10,dp26-p3-esp-metodologias-ageis,dp26-p3-esp-testes,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,CORRECTED,MANUAL_REMAP,TDD é o objeto principal; XP e metodologias ágeis constituem o contexto.,7f32a3fda47b9df8d074f09597e4b83dd0db9aba067bab1db7b4293643d0ea93,"TDD é uma das práticas de programação propostas dentro do escopo das metodologias ágeis. Com relação aos objetivos propostos pelo TDD, analise os itens a seguir. I. Favorecer a escrita de códigos com alta testabilidade. Essa característica é uma consequência natural da manutenção do fluxo de trabalho proposta pela meto"
2025 DPE RO - analista_de_sistemas_classe_b.pdf,43,10,dp26-p3-esp-metodologias-ageis,dp26-p3-esp-metodologias-ageis,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,1405cc47a22168e8fe041b7348c8f3c38200f96d4f39126f9e55b64d773192e7,"Scrum é um método ágil, iterativo e incremental para gerenciamento de projetos que foi proposto por Sutherland e Schwaber. A definição do Scrum inclui um conjunto bem definido de papéis, artefatos e eventos. São eventos Scrum: (A) desenvolvimento de produto e lançamento do produto, apenas. (B) planejamento dos sprints,"
2025 DPE RO - analista_de_sistemas_classe_b.pdf,51,11,dp26-p3-esp-si-sdl-owasp,dp26-p3-esp-si-sdl-owasp,dp26-p3-esp-seguranca,dp26-p3-esp-seguranca,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,53c45aa8e00749c0036f9f9bf76b720ca7e741dbd34c7e66d2cfee5947591b32,"Segundo a OWASP, os três elementos-chave para uma robusta proteção de dados em aplicações Web são (A) acessibilidade, consistência e durabilidade. (B) confidencialidade, integridade e disponibilidade. (C) autenticação dupla, integridade e segurança lógica. (D) consistência forte, integralidade e segurança virtual. (E) "
2025 DPE RO - analista_de_sistemas_classe_b.pdf,53,12,dp26-p3-esp-gov-bpmn,dp26-p3-esp-gov-bpmn,dp26-p3-esp-gestao-governanca,dp26-p3-esp-gestao-governanca,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,9ff1012dcee041191ddc21ab5136979a2768fdd2ae148012a3bfdf6c59da0381,"A modelagem de processos de negócio, também conhecida como Business Process Modeling (BPM), é uma metodologia que representa os processos de uma empresa. Com relação ao BPM, analise os itens a seguir. I. É uma metodologia voltada para administrar todo o ciclo de vida dos processos, desde a concepção, a modelagem e simu"
